iter	MAE
3219	1.052119924
3220	1.052115996
3221	1.052110243
3222	1.05210386
3223	1.052090557
3224	1.052084668
3225	1.052076146
3226	1.052060751
3227	1.051971283
3228	1.051947644
3229	1.051929168
3230	1.05190006
3231	1.051867273
3232	1.0517891
3233	1.051784507
3234	1.051755955
3235	1.051744158
3236	1.051735313
3237	1.051723294
3238	1.051719452
3239	1.051707885
3240	1.051700867
3241	1.051675146
3242	1.051641179
3243	1.051608563
3244	1.051607226
3245	1.051593349
3246	1.05155682
3247	1.051489964
3248	1.051438529
3249	1.051393432
3250	1.051382442
3251	1.051364928
3252	1.051335039
3253	1.05130551
3254	1.051238012
3255	1.05120299
3256	1.051187296
3257	1.051159225
3258	1.051048459
3259	1.050985005
3260	1.050982417
3261	1.050956183
3262	1.050790733
3263	1.050774381
3264	1.050730493
3265	1.050724532
3266	1.050720543
3267	1.050659937
3268	1.05058176
3269	1.05058008
3270	1.050541524
3271	1.05037798
3272	1.050287895
3273	1.050275995
3274	1.050239959
3275	1.050214844
3276	1.05018535
3277	1.050165419
3278	1.050161274
3279	1.050124798
3280	1.050117822
3281	1.050104053
3282	1.050088886
3283	1.050083863
3284	1.050053489
3285	1.050047343
3286	1.050037865
3287	1.050024579
3288	1.049956933
3289	1.049933064
3290	1.04986905
3291	1.049774722
3292	1.049752976
3293	1.049727862
3294	1.049710377
3295	1.049704738
3296	1.04966658
3297	1.049650239
3298	1.049625263
3299	1.049561809
3300	1.049496015
3301	1.049461652
3302	1.049426835
3303	1.049421404
3304	1.049373867
3305	1.04936452
3306	1.049292386
3307	1.049214237
3308	1.049159748
3309	1.049150874
3310	1.049119808
3311	1.049031194
3312	1.04902147
3313	1.048970457
3314	1.04890469
3315	1.04887834
3316	1.04884453
3317	1.04881967
3318	1.048796626
3319	1.048756496
3320	1.048735344
3321	1.048728321
3322	1.048699075
3323	1.048678772
3324	1.048662068
3325	1.048647902
3326	1.048592801
3327	1.048582627
3328	1.048515215
3329	1.048443304
3330	1.048396878
3331	1.048385611
3332	1.048382334
3333	1.048291248
3334	1.048280375
3335	1.04823081
3336	1.048219026
3337	1.048213975
3338	1.048206712
3339	1.048138728
3340	1.048090555
3341	1.048052814
3342	1.048047386
3343	1.048011061
3344	1.048003071
3345	1.047887625
3346	1.047882949
3347	1.047807728
3348	1.047784278
3349	1.047750804
3350	1.047740795
3351	1.047729907
3352	1.047685737
3353	1.047680779
3354	1.047654167
3355	1.047631196
3356	1.047623422
3357	1.047615204
3358	1.047612035
3359	1.047607855
3360	1.047566868
3361	1.047496378
3362	1.047469346
3363	1.047450859
3364	1.047421102
3365	1.047411472
3366	1.047394589
3367	1.047379842
3368	1.047329694
3369	1.04726061
3370	1.047255775
3371	1.047236957
3372	1.04719405
3373	1.047189838
3374	1.047186708
3375	1.047184835
3376	1.047178762
3377	1.047169716
3378	1.047134458
3379	1.047127627
3380	1.047108277
3381	1.04710079
3382	1.047086045
3383	1.047074725
3384	1.047060531
3385	1.047053203
3386	1.047042401
3387	1.04704013
3388	1.047027912
3389	1.047017645
3390	1.046998766
3391	1.046993465
3392	1.046978319
3393	1.046973357
3394	1.046941421
3395	1.046936871
3396	1.046930652
3397	1.046914176
3398	1.046910267
3399	1.046873623
3400	1.046828895
3401	1.04682484
3402	1.046766751
3403	1.046733873
3404	1.046706259
3405	1.046702069
3406	1.046699783
3407	1.046690085
3408	1.046671941
3409	1.046669167
3410	1.046653357
3411	1.046650765
3412	1.046564489
3413	1.046559988
3414	1.046506903
3415	1.046490957
3416	1.046488915
3417	1.046481238
3418	1.046428753
3419	1.046420942
3420	1.046404361
3421	1.046384023
3422	1.046358583
3423	1.04633288
3424	1.046293024
3425	1.046287481
3426	1.046192011
3427	1.046137393
3428	1.046127228
3429	1.04611517
3430	1.046069181
3431	1.046049054
3432	1.046047511
3433	1.046026135
3434	1.04599933
3435	1.04599591
3436	1.045984166
3437	1.045979134
3438	1.045971983
3439	1.045922719
3440	1.045916512
3441	1.04587311
3442	1.045862363
3443	1.045858463
3444	1.045819073
3445	1.045804075
3446	1.045771222
3447	1.04576566
3448	1.045745209
3449	1.045735739
3450	1.045653746
3451	1.045609676
3452	1.045588472
3453	1.045521272
3454	1.045515385
3455	1.045497162
3456	1.045457628
3457	1.045455922
3458	1.045428534
3459	1.045410281
3460	1.045404153
3461	1.045389847
3462	1.045302313
3463	1.045252598
3464	1.045209952
3465	1.045190575
3466	1.045158453
3467	1.045115735
3468	1.045055323
3469	1.045034777
3470	1.044947595
3471	1.044931972
3472	1.044921203
3473	1.044896184
3474	1.044835144
3475	1.044826071
3476	1.044795946
3477	1.044714113
3478	1.044673561
3479	1.044642684
3480	1.044628143
3481	1.044577653
3482	1.044568041
3483	1.044548444
3484	1.04450553
3485	1.044468834
3486	1.044446064
3487	1.044401996
3488	1.044359772
3489	1.044291742
3490	1.044268502
3491	1.044240125
3492	1.044226271
3493	1.044216667
3494	1.044202658
3495	1.044187108
3496	1.044184382
3497	1.044151293
3498	1.04413353
3499	1.044090773
3500	1.044007555
3501	1.043968062
3502	1.04396285
3503	1.043956117
3504	1.043934711
3505	1.043904125
3506	1.04388348
3507	1.043868812
3508	1.043861122
3509	1.04382453
3510	1.043815128
3511	1.043764734
3512	1.043640142
3513	1.043608643
3514	1.043602478
3515	1.043596623
3516	1.043574471
3517	1.043527547
3518	1.043494707
3519	1.043475432
3520	1.043459553
3521	1.043448605
3522	1.043376828
3523	1.043302376
3524	1.043256864
3525	1.04324842
3526	1.043233689
3527	1.043218177
3528	1.043202878
3529	1.043154825
3530	1.043119515
3531	1.043101502
3532	1.043068427
3533	1.043050013
3534	1.043006615
3535	1.04286698
3536	1.04282641
3537	1.042825431
3538	1.042805595
3539	1.042772856
3540	1.042755299
3541	1.042728178
3542	1.04267919
3543	1.042628381
3544	1.042598958
3545	1.042565603
3546	1.042542261
3547	1.042514428
3548	1.042509461
3549	1.042489141
3550	1.04247969
3551	1.042473051
3552	1.042454653
3553	1.042428989
3554	1.042390224
3555	1.042371427
3556	1.042344977
3557	1.042335104
3558	1.042296901
3559	1.042286241
3560	1.042244047
3561	1.042238812
3562	1.042224067
3563	1.042181069
3564	1.042169183
3565	1.042167076
3566	1.042113985
3567	1.042083472
3568	1.042079222
3569	1.042062415
3570	1.04205943
3571	1.042035818
3572	1.041954794
3573	1.041881506
3574	1.041798289
3575	1.041789986
3576	1.041764464
3577	1.041660713
3578	1.041626371
3579	1.041580822
3580	1.041570673
3581	1.041494278
3582	1.041447536
3583	1.041439272
3584	1.041411277
3585	1.04135716
3586	1.041340735
3587	1.041298518
3588	1.041287251
3589	1.041145479
3590	1.041060144
3591	1.041040927
3592	1.041038261
3593	1.041027191
3594	1.040999333
3595	1.040994209
3596	1.040993231
3597	1.040976464
3598	1.04097048
3599	1.040925538
3600	1.040874379
3601	1.04085936
3602	1.040806118
3603	1.040798142
3604	1.040754062
3605	1.040743499
3606	1.040731679
3607	1.040718992
3608	1.040652293
3609	1.040619544
3610	1.040609392
3611	1.040596598
3612	1.040582
3613	1.040564131
3614	1.040536945
3615	1.040512045
3616	1.040507739
3617	1.040480355
3618	1.040477591
3619	1.040452512
3620	1.040420866
3621	1.040399571
3622	1.04037085
3623	1.040354012
3624	1.040348737
3625	1.040344572
3626	1.040312038
3627	1.040297038
3628	1.040282342
3629	1.040270664
3630	1.040244251
3631	1.040239258
3632	1.040236752
3633	1.04022828
3634	1.040199258
3635	1.040167416
3636	1.040098712
3637	1.040094054
3638	1.040088734
3639	1.040054422
3640	1.040052297
3641	1.040040129
3642	1.040026138
3643	1.039987094
3644	1.039945548
3645	1.039919159
3646	1.039914446
3647	1.039885297
3648	1.039865041
3649	1.039856367
3650	1.03983718
3651	1.039817208
3652	1.039808354
3653	1.039797476
3654	1.039766827
3655	1.039754371
3656	1.039713553
3657	1.039661992
3658	1.03959687
3659	1.039572293
3660	1.039536931
3661	1.039525236
3662	1.039514839
3663	1.039504511
3664	1.039492379
3665	1.039489564
3666	1.039455426
3667	1.03944884
3668	1.039404988
3669	1.039404492
3670	1.039395431
3671	1.039376603
3672	1.039328575
3673	1.03927449
3674	1.039271619
3675	1.039259379
3676	1.039249898
3677	1.039211742
3678	1.039190813
3679	1.039146753
3680	1.039102249
3681	1.039089652
3682	1.039087271
3683	1.039085555
3684	1.039017873
3685	1.039008108
3686	1.038983609
3687	1.038968382
3688	1.038922265
3689	1.038839724
3690	1.038825781
3691	1.038797025
3692	1.038778553
3693	1.038776955
3694	1.038747282
3695	1.038733984
3696	1.038732041
3697	1.038685336
3698	1.038653348
3699	1.038650322
3700	1.038643473
3701	1.03862245
3702	1.038545242
3703	1.038526083
3704	1.038517101
3705	1.038500066
3706	1.038478392
3707	1.038442179
3708	1.038412122
3709	1.038400051
3710	1.038385194
3711	1.038379661
3712	1.03836965
3713	1.038329466
3714	1.038312308
3715	1.038305234
3716	1.038183716
3717	1.038178097
3718	1.03812367
3719	1.038090321
3720	1.038073086
3721	1.038061711
3722	1.03804879
3723	1.037939065
3724	1.037885916
3725	1.03787324
3726	1.037857538
3727	1.037787359
3728	1.037783832
3729	1.037782855
3730	1.037774514
3731	1.037758951
3732	1.037751584
3733	1.037731952
3734	1.037705139
3735	1.03766114
3736	1.037649376
3737	1.037614598
3738	1.037557637
3739	1.03755513
3740	1.037508298
3741	1.037476159
3742	1.037374557
3743	1.037363912
3744	1.037333208
3745	1.037317186
3746	1.03731393
3747	1.037246674
3748	1.03722713
3749	1.03720825
3750	1.037196823
3751	1.037181315
3752	1.037142942
3753	1.037128706
3754	1.037062537
3755	1.037048353
3756	1.037011044
3757	1.036926578
3758	1.036924971
3759	1.03691442
3760	1.036896043
3761	1.036875729
3762	1.036862793
3763	1.036850767
3764	1.036825409
3765	1.036735787
3766	1.036728023
3767	1.036704219
3768	1.036694325
3769	1.036668719
3770	1.036646548
3771	1.036630405
3772	1.036583966
3773	1.036518289
3774	1.036506564
3775	1.036483676
3776	1.036481425
3777	1.036464348
3778	1.036456394
3779	1.036446385
3780	1.036408869
3781	1.036404572
3782	1.036401342
3783	1.03638421
3784	1.036349221
3785	1.036343585
3786	1.036287674
3787	1.036279564
3788	1.036213104
3789	1.036203503
3790	1.036115343
3791	1.0361001
3792	1.036051624
3793	1.03603159
3794	1.035955106
3795	1.035893762
3796	1.035888164
3797	1.035811739
3798	1.035797596
3799	1.035767591
3800	1.035742884
3801	1.035739703
3802	1.035707852
3803	1.035693823
3804	1.035612982
3805	1.03556815
3806	1.035490324
3807	1.035467863
3808	1.035420625
3809	1.035328978
3810	1.035322136
3811	1.035276796
3812	1.035250403
3813	1.035218002
3814	1.035188587
3815	1.035165843
3816	1.035144926
3817	1.035065055
3818	1.035009949
3819	1.035001951
3820	1.034987855
3821	1.034970917
3822	1.034958891
3823	1.034948317
3824	1.034897276
3825	1.034875119
3826	1.03485337
3827	1.034830634
3828	1.034824658
3829	1.03477707
3830	1.03475968
3831	1.034753871
3832	1.034750504
3833	1.034732842
3834	1.034725791
3835	1.034704059
3836	1.034677868
3837	1.03459194
3838	1.034536364
3839	1.034485067
3840	1.03447041
3841	1.034391079
3842	1.034359256
3843	1.034355053
3844	1.034332102
3845	1.034324486
3846	1.034288549
3847	1.034278973
3848	1.034265602
3849	1.034258643
3850	1.034236495
3851	1.034230855
3852	1.03422517
3853	1.034205428
3854	1.034155755
3855	1.034135793
3856	1.034109135
3857	1.034094175
3858	1.034090298
3859	1.034046866
3860	1.0340056
3861	1.033972514
3862	1.033962255
3863	1.033958285
3864	1.033956086
3865	1.033861903
3866	1.033842722
3867	1.033789367
3868	1.033779139
3869	1.033771594
3870	1.033754225
3871	1.033752474
3872	1.033749659
3873	1.03374303
3874	1.033719066
3875	1.033716207
3876	1.033711365
3877	1.033699112
3878	1.033694614
3879	1.03368023
3880	1.033657735
3881	1.033634466
3882	1.033629732
3883	1.033625764
3884	1.033614935
3885	1.033601561
3886	1.033577514
3887	1.033558178
3888	1.033548351
3889	1.033513745
3890	1.033477001
3891	1.033430945
3892	1.033418935
3893	1.033392197
3894	1.033368202
3895	1.033349595
3896	1.033274088
3897	1.033270878
3898	1.033258486
3899	1.033245428
3900	1.033208329
3901	1.033186243
3902	1.033178686
3903	1.033170738
3904	1.033147081
3905	1.033051539
3906	1.032961262
3907	1.032943402
3908	1.032912289
3909	1.032885889
3910	1.032880651
3911	1.032877744
3912	1.032862764
3913	1.032860551
3914	1.032797675
3915	1.032773064
3916	1.03275093
3917	1.032702807
3918	1.032661223
3919	1.032658216
3920	1.032646934
3921	1.032625629
3922	1.032604238
3923	1.032586057
3924	1.032560268
3925	1.032555217
3926	1.032552281
3927	1.032532302
3928	1.032504646
3929	1.032435346
3930	1.032358033
3931	1.03233837
3932	1.032313478
3933	1.032243919
3934	1.032211753
3935	1.032199159
3936	1.032195956
3937	1.032193214
3938	1.032190667
3939	1.032188446
3940	1.032169582
3941	1.032110323
3942	1.032081786
3943	1.032067916
3944	1.032062298
3945	1.032058641
3946	1.032033172
3947	1.031997035
3948	1.031988674
3949	1.031920098
3950	1.031919458
3951	1.031883525
3952	1.031846623
3953	1.031784319
3954	1.031716953
3955	1.031673818
3956	1.03162908
3957	1.031626698
3958	1.031607277
3959	1.031579978
3960	1.031555113
3961	1.031552851
3962	1.031531375
3963	1.031524647
3964	1.031517945
3965	1.031494698
3966	1.031411961
3967	1.031275691
3968	1.031228617
3969	1.031223828
3970	1.031189872
3971	1.031139151
3972	1.03112376
3973	1.031083053
3974	1.031066522
3975	1.031062922
3976	1.031058161
3977	1.031040512
3978	1.031011637
3979	1.030987543
3980	1.030972759
3981	1.030965812
3982	1.030963374
3983	1.030959439
3984	1.030828702
3985	1.030816528
3986	1.030748062
3987	1.030728842
3988	1.030715978
3989	1.03071241
3990	1.030703727
3991	1.03066863
3992	1.03065699
3993	1.030633323
3994	1.030623824
3995	1.030612979
3996	1.03057296
3997	1.030564594
3998	1.030560271
3999	1.030509636
4000	1.030434574
4001	1.030374064
4002	1.030354969
4003	1.030351017
4004	1.030337012
4005	1.030288604
4006	1.030261895
4007	1.030249854
4008	1.030228314
4009	1.030200952
4010	1.030198003
4011	1.030185971
4012	1.030122983
4013	1.030090003
4014	1.030087133
4015	1.030077776
4016	1.030041908
4017	1.029991359
4018	1.029961725
4019	1.029955816
4020	1.029911864
4021	1.029903883
4022	1.029888002
4023	1.029856897
4024	1.029852372
4025	1.029800063
4026	1.029702839
4027	1.029694436
4028	1.029639121
4029	1.029598425
4030	1.02952534
4031	1.029477891
4032	1.02946144
4033	1.029433823
4034	1.029431653
4035	1.02940965
4036	1.029355138
4037	1.029326511
4038	1.029293608
4039	1.029288336
4040	1.029282112
4041	1.029277879
4042	1.029268549
4043	1.029264077
4044	1.02924952
4045	1.029241978
4046	1.029233488
4047	1.029220905
4048	1.029205009
4049	1.02920038
4050	1.02911459
4051	1.029106339
4052	1.029098238
4053	1.029068758
4054	1.029017076
4055	1.029009796
4056	1.028967247
4057	1.028963333
4058	1.02896157
4059	1.028952256
4060	1.028949447
4061	1.028947305
4062	1.028934766
4063	1.028912719
4064	1.028905123
4065	1.028872883
4066	1.028765386
4067	1.028753182
4068	1.028745186
4069	1.028737607
4070	1.028735426
4071	1.028729958
4072	1.028637151
4073	1.028608452
4074	1.028606147
4075	1.028604764
4076	1.028558664
4077	1.028549884
4078	1.028510661
4079	1.028484997
4080	1.028458231
4081	1.028404435
4082	1.028392716
4083	1.02838241
4084	1.028374948
4085	1.028341993
4086	1.02829354
4087	1.028288303
4088	1.028287949
4089	1.028272671
4090	1.028263269
4091	1.028260002
4092	1.02823343
4093	1.028227455
4094	1.028212714
4095	1.028188076
4096	1.028174431
4097	1.028160618
4098	1.028137954
4099	1.028129803
4100	1.028124496
4101	1.028120968
4102	1.028105263
4103	1.028055424
4104	1.027979466
4105	1.027972781
4106	1.02795592
4107	1.027930069
4108	1.027924991
4109	1.027919215
4110	1.027903722
4111	1.027867214
4112	1.027852157
4113	1.027848832
4114	1.027807897
4115	1.027789851
4116	1.027775582
4117	1.027735514
4118	1.027705127
4119	1.027683744
4120	1.027674528
4121	1.027673397
4122	1.027664698
4123	1.027609914
4124	1.027591105
4125	1.027580322
4126	1.027574191
4127	1.027551285
4128	1.02750779
4129	1.027469331
4130	1.027441265
4131	1.0274033
4132	1.027401382
4133	1.027324044
4134	1.02729284
4135	1.027285283
4136	1.027268952
4137	1.027260622
4138	1.027248398
4139	1.027246346
4140	1.027222557
4141	1.027212419
4142	1.027157614
4143	1.027148233
4144	1.027114022
4145	1.027088203
4146	1.027070171
4147	1.027062039
4148	1.027042367
4149	1.027039256
4150	1.02703517
4151	1.027027269
4152	1.026990251
4153	1.026986812
4154	1.02698261
4155	1.026954717
4156	1.026944488
4157	1.026930361
4158	1.026924024
4159	1.026863178
4160	1.026849837
4161	1.026792349
4162	1.026715613
4163	1.02670724
4164	1.026686287
4165	1.026676273
4166	1.026647225
4167	1.026575416
4168	1.026559278
4169	1.026534322
4170	1.026524618
4171	1.026494505
4172	1.026463857
4173	1.026442081
4174	1.026401683
4175	1.026393816
4176	1.026319368
4177	1.026292901
4178	1.02626864
4179	1.026230246
4180	1.026188981
4181	1.02615227
4182	1.026146907
4183	1.026141051
4184	1.026135715
4185	1.026098212
4186	1.026093493
4187	1.026077788
4188	1.026033127
4189	1.026026126
4190	1.026007871
4191	1.026001589
4192	1.025965242
4193	1.02591847
4194	1.025900682
4195	1.025836615
4196	1.025815663
4197	1.025808539
4198	1.025804829
4199	1.025787535
4200	1.025779255
4201	1.02575922
4202	1.025731578
4203	1.025707511
4204	1.02568702
4205	1.025679014
4206	1.025629338
4207	1.025612121
4208	1.025578513
4209	1.025572129
4210	1.025556947
4211	1.025529082
4212	1.02551497
4213	1.025454289
4214	1.025447846
4215	1.025433648
4216	1.025408459
4217	1.025380089
4218	1.025371603
4219	1.025315835
4220	1.02530418
4221	1.025299851
4222	1.025259938
4223	1.02523863
4224	1.025232628
4225	1.025212391
4226	1.025205623
4227	1.025186918
4228	1.025157269
4229	1.025146815
4230	1.025139193
4231	1.02510573
4232	1.025069906
4233	1.025064936
4234	1.025020525
4235	1.024977748
4236	1.024957022
4237	1.024940541
4238	1.024897165
4239	1.02484817
4240	1.024842702
4241	1.024816636
4242	1.024810385
4243	1.024800158
4244	1.024783744
4245	1.024762209
4246	1.024751309
4247	1.024747581
4248	1.024737083
4249	1.024725117
4250	1.024711751
4251	1.024657879
4252	1.024633564
4253	1.024628663
4254	1.024599821
4255	1.024565903
4256	1.024505848
4257	1.024458466
4258	1.024446011
4259	1.024417759
4260	1.024406003
4261	1.024379823
4262	1.024375577
4263	1.024333137
4264	1.024301145
4265	1.024285907
4266	1.024267656
4267	1.024254581
4268	1.024250956
4269	1.024243867
4270	1.024234736
4271	1.024230564
4272	1.024200407
4273	1.024182012
4274	1.024161558
4275	1.024144232
4276	1.024110837
4277	1.024107107
4278	1.024093086
4279	1.024068794
4280	1.023975239
4281	1.023920309
4282	1.023913408
4283	1.02387808
4284	1.023820626
4285	1.023791773
4286	1.023777689
4287	1.023774429
4288	1.023755258
4289	1.023753268
4290	1.023751315
4291	1.02373483
4292	1.023719937
4293	1.023716555
4294	1.023662697
4295	1.023652744
4296	1.023641955
4297	1.023623692
4298	1.023617824
4299	1.023605082
4300	1.023578908
4301	1.023576284
4302	1.023567679
4303	1.023562617
4304	1.023552979
4305	1.023533134
4306	1.023520761
4307	1.023492492
4308	1.023453554
4309	1.023389477
4310	1.023379291
4311	1.023371772
4312	1.023359067
4313	1.023346828
4314	1.023328532
4315	1.023325838
4316	1.023290442
4317	1.023286674
4318	1.023281216
4319	1.0232145
4320	1.023201577
4321	1.023194407
4322	1.023178171
4323	1.023158815
4324	1.0231432
4325	1.023124322
4326	1.023056915
4327	1.0230424
4328	1.023035657
4329	1.023009985
4330	1.02300505
4331	1.023001892
4332	1.022993386
4333	1.022991163
4334	1.022936011
4335	1.022863806
4336	1.022831251
4337	1.022800883
4338	1.022793225
4339	1.02277182
4340	1.022741184
4341	1.02273806
4342	1.022736595
4343	1.022728612
4344	1.02271358
4345	1.022709718
4346	1.022693543
4347	1.022652325
4348	1.022623841
4349	1.022546158
4350	1.022533843
4351	1.022508676
4352	1.022492291
4353	1.022481795
4354	1.022460089
4355	1.022458181
4356	1.022441819
4357	1.022435283
4358	1.02241024
4359	1.02239017
4360	1.022360259
4361	1.022350342
4362	1.022304226
4363	1.022286163
4364	1.022274768
4365	1.022259835
4366	1.022233398
4367	1.022222243
4368	1.022216812
4369	1.022211761
4370	1.022209962
4371	1.022186029
4372	1.022163467
4373	1.022106904
4374	1.02209415
4375	1.022059343
4376	1.022042301
4377	1.022029669
4378	1.022028164
4379	1.02201232
4380	1.021995005
4381	1.021982641
4382	1.021962158
4383	1.021943791
4384	1.021940655
4385	1.021915973
4386	1.021897053
4387	1.021873783
4388	1.021866923
4389	1.021857347
4390	1.021844204
4391	1.021815493
4392	1.021740656
4393	1.021701334
4394	1.021686033
4395	1.021634215
4396	1.021619615
4397	1.021560201
4398	1.021557379
4399	1.021547579
4400	1.021484993
4401	1.021470068
4402	1.021464068
4403	1.021434525
4404	1.021425526
4405	1.021423796
4406	1.021416528
4407	1.021402877
4408	1.021325209
4409	1.021318467
4410	1.021301927
4411	1.021297918
4412	1.021287769
4413	1.021282979
4414	1.021235206
4415	1.021231788
4416	1.021175254
4417	1.021151328
4418	1.021148581
4419	1.021140489
4420	1.021130922
4421	1.021086506
4422	1.021082787
4423	1.021072204
4424	1.021066252
4425	1.021058341
4426	1.021052008
4427	1.021025756
4428	1.021008425
4429	1.020994359
4430	1.020990606
4431	1.020972742
4432	1.020960126
4433	1.020895307
4434	1.020868018
4435	1.020841045
4436	1.020826824
4437	1.020817162
4438	1.020808095
4439	1.020802784
4440	1.020750117
4441	1.020740028
4442	1.02073186
4443	1.02070651
4444	1.020700375
4445	1.020651835
4446	1.020636231
4447	1.020630247
4448	1.020620742
4449	1.02059684
4450	1.020554298
4451	1.020546384
4452	1.02052696
4453	1.020508949
4454	1.020483645
4455	1.02044544
4456	1.020417134
4457	1.020385365
4458	1.020371134
4459	1.020359384
4460	1.020330105
4461	1.020317212
4462	1.020311027
4463	1.020307266
4464	1.020303202
4465	1.020280009
4466	1.020264701
4467	1.020243621
4468	1.020239618
4469	1.020206822
4470	1.020197519
4471	1.020168809
4472	1.020151005
4473	1.020117139
4474	1.020114278
4475	1.020102852
4476	1.020089729
4477	1.020084766
4478	1.020063792
4479	1.020036018
4480	1.020034453
4481	1.019986851
4482	1.019966518
4483	1.019934921
4484	1.019906326
4485	1.019899126
4486	1.019891888
4487	1.019881452
4488	1.01987332
4489	1.019843613
4490	1.019810318
4491	1.019794154
4492	1.019773523
4493	1.019724925
4494	1.019700017
4495	1.019689157
4496	1.019687152
4497	1.019685196
4498	1.019684222
4499	1.019678851
4500	1.019671677
4501	1.019633561
4502	1.01960082
4503	1.019570913
4504	1.01947644
4505	1.019455727
4506	1.019450798
4507	1.019429807
4508	1.019412767
4509	1.019406962
4510	1.019395352
4511	1.019393878
4512	1.019372388
4513	1.019328935
4514	1.019310653
4515	1.019292274
4516	1.019279593
4517	1.019266422
4518	1.01925239
4519	1.019246116
4520	1.019206175
4521	1.019168699
4522	1.019139081
4523	1.019106279
4524	1.019087526
4525	1.019050832
4526	1.019015847
4527	1.018991564
4528	1.018966394
4529	1.018939308
4530	1.018921241
4531	1.018905712
4532	1.018900709
4533	1.018841283
4534	1.018831316
4535	1.018827326
4536	1.018824555
4537	1.018801301
4538	1.018799479
4539	1.018783197
4540	1.018781217
4541	1.018777233
4542	1.018773175
4543	1.018760186
4544	1.018758024
4545	1.018745142
4546	1.018700763
4547	1.018679659
4548	1.018647169
4549	1.018634987
4550	1.018584832
4551	1.018571259
4552	1.01851685
4553	1.018456152
4554	1.018413965
4555	1.018412224
4556	1.018354001
4557	1.018349333
4558	1.018343073
4559	1.01832822
4560	1.018320271
4561	1.018301664
4562	1.018274654
4563	1.018262876
4564	1.018250906
4565	1.018220649
4566	1.018175034
4567	1.018166926
4568	1.018161235
4569	1.018150521
4570	1.018128878
4571	1.018113847
4572	1.018110013
4573	1.018079578
4574	1.018070033
4575	1.018023928
4576	1.017983364
4577	1.01798069
4578	1.017935064
4579	1.017924186
4580	1.017915559
4581	1.017909995
4582	1.017901611
4583	1.017886472
4584	1.017815264
4585	1.017813674
4586	1.017808149
4587	1.01775657
4588	1.017703752
4589	1.017669996
4590	1.017654094
4591	1.017650388
4592	1.017613387
4593	1.017583048
4594	1.017576982
4595	1.017527469
4596	1.017517601
4597	1.017509712
4598	1.017492179
4599	1.017477539
4600	1.017468743
4601	1.01744206
4602	1.017424425
4603	1.017418696
4604	1.017408337
4605	1.017380119
4606	1.017369826
4607	1.017367339
4608	1.0173287
4609	1.017316357
4610	1.017299827
4611	1.017284589
4612	1.017280819
4613	1.017257469
4614	1.01724977
4615	1.01722854
4616	1.017227662
4617	1.017211759
4618	1.017209322
4619	1.017169891
4620	1.017146358
4621	1.017123649
4622	1.017087291
4623	1.017071428
4624	1.017063763
4625	1.017046065
4626	1.01704094
4627	1.016998697
4628	1.016934912
4629	1.016919816
4630	1.016917368
4631	1.016902069
4632	1.016885667
4633	1.016873345
4634	1.016842916
4635	1.016836165
4636	1.016819811
4637	1.016787532
4638	1.016785337
4639	1.016779539
4640	1.016769131
4641	1.016766522
4642	1.016759827
4643	1.01673966
4644	1.016724649
4645	1.016713787
4646	1.016698452
4647	1.016694552
4648	1.016597132
4649	1.016594368
4650	1.016518548
4651	1.016515661
4652	1.016505276
4653	1.016501668
4654	1.01649982
4655	1.016477247
4656	1.016473257
4657	1.016466479
4658	1.016419816
4659	1.016345077
4660	1.016326428
4661	1.016318185
4662	1.016299019
4663	1.016279811
4664	1.016272853
4665	1.016270183
4666	1.016258241
4667	1.016238395
4668	1.016233157
4669	1.016227059
4670	1.016187229
4671	1.016162238
4672	1.016146139
4673	1.016121424
4674	1.016116043
4675	1.016104656
4676	1.016100592
4677	1.016086953
4678	1.016070419
4679	1.016038591
4680	1.016033412
4681	1.016032191
4682	1.016024921
4683	1.016016302
4684	1.015999104
4685	1.015982306
4686	1.015978403
4687	1.01595558
4688	1.015927397
4689	1.015920309
4690	1.015867973
4691	1.015859025
4692	1.015856189
4693	1.015852964
4694	1.015849333
4695	1.015845289
4696	1.015835415
4697	1.015823815
4698	1.015820271
4699	1.015817154
4700	1.015811678
4701	1.015805768
4702	1.01578972
4703	1.01575218
4704	1.015739148
4705	1.015729239
4706	1.015723691
4707	1.015672583
4708	1.015665516
4709	1.015635439
4710	1.015625181
4711	1.015622514
4712	1.015609623
4713	1.015554257
4714	1.015553157
4715	1.015535684
4716	1.015528423
4717	1.015515307
4718	1.015493321
4719	1.015475877
4720	1.015467326
4721	1.015458126
4722	1.015449761
4723	1.015446051
4724	1.015377771
4725	1.015330703
4726	1.015326399
4727	1.015313456
4728	1.015271065
4729	1.015264822
4730	1.015261903
4731	1.015243711
4732	1.015235338
4733	1.01522915
4734	1.015214245
4735	1.015161827
4736	1.015159667
4737	1.015148093
4738	1.015111876
4739	1.01510631
4740	1.01510397
4741	1.015090782
4742	1.015082227
4743	1.01506207
4744	1.015052355
4745	1.015046806
4746	1.015012409
4747	1.014974415
4748	1.014970879
4749	1.014968318
4750	1.014961878
4751	1.014951956
4752	1.01494705
4753	1.01492694
4754	1.014919782
4755	1.014903254
4756	1.014878248
4757	1.014856612
4758	1.014846074
4759	1.014837588
4760	1.014802578
4761	1.014761714
4762	1.014740404
4763	1.014685254
4764	1.014679087
4765	1.01465243
4766	1.014640111
4767	1.014624997
4768	1.014565363
4769	1.014544197
4770	1.01453439
4771	1.014531935
4772	1.01452528
